release_id,track_number,performance_id,track_title,duration_seconds,spotify_track_url,notes
release-friend-of-the-devils-april-1978-2024,24,gd-1978-04-07-mama-tried-1-5,Mama Tried,,,disc 2 track 5; MusicBrainz recording 21351cda-9cd3-4bfb-a063-fbb77161bb5c; title aligned uniquely and monotonically with the gd-1978-04-07 setlist.
release-friend-of-the-devils-april-1978-2024,25,gd-1978-04-07-mexicali-blues-1-6,Mexicali Blues,,,disc 2 track 6; MusicBrainz recording 27607bcd-740a-4a3b-8f77-9c4365fb3d57; title aligned uniquely and monotonically with the gd-1978-04-07 setlist.
release-friend-of-the-devils-april-1978-2024,26,gd-1978-04-07-peggy-o-1-7,Peggy-O,,,disc 2 track 7; MusicBrainz recording a83f93c8-6aa2-4b33-8934-f96bac8eac7a; title aligned uniquely and monotonically with the gd-1978-04-07 setlist.
release-friend-of-the-devils-april-1978-2024,27,gd-1978-04-07-minglewood-blues-1-8,New Minglewood Blues,,,disc 2 track 8; MusicBrainz recording ccc4523b-5d3f-4832-8f36-5611f3cecfe2; title aligned uniquely and monotonically with the gd-1978-04-07 setlist.
release-friend-of-the-devils-april-1978-2024,28,gd-1978-04-07-loser-1-9,Loser,,,disc 2 track 9; MusicBrainz recording f34fecef-0e1c-4955-9050-4bc496e62450; title aligned uniquely and monotonically with the gd-1978-04-07 setlist.
release-friend-of-the-devils-april-1978-2024,29,gd-1978-04-07-the-music-never-stopped-1-10,The Music Never Stopped,,,disc 2 track 10; MusicBrainz recording aff95529-b825-4576-871b-3066986f4573; title aligned uniquely and monotonically with the gd-1978-04-07 setlist.
release-friend-of-the-devils-april-1978-2024,30,gd-1978-04-07-jack-straw-2-1,Jack Straw,,,disc 2 track 11; MusicBrainz recording 0f01f8f0-82b8-4aa7-ada0-d489d7b872e2; title aligned uniquely and monotonically with the gd-1978-04-07 setlist.
release-friend-of-the-devils-april-1978-2024,31,gd-1978-04-07-ship-of-fools-2-2,Ship of Fools,,,disc 2 track 12; MusicBrainz recording ebce60e8-f804-40fb-b1a3-d74f40742501; title aligned uniquely and monotonically with the gd-1978-04-07 setlist.
release-friend-of-the-devils-april-1978-2024,32,gd-1978-04-07-good-lovin-2-3,Good Lovin',,,disc 2 track 13; MusicBrainz recording 9dc9e6ed-fe55-44fc-b9d8-0d68bc98b3b7; title aligned uniquely and monotonically with the gd-1978-04-07 setlist.
release-friend-of-the-devils-april-1978-2024,33,gd-1978-04-07-terrapin-station-2-4,Terrapin Station,,,disc 2 track 14; MusicBrainz recording 17cf5b36-c134-4ef4-a19e-c0cae1f8cca2; title aligned uniquely and monotonically with the gd-1978-04-07 setlist.
release-friend-of-the-devils-april-1978-2024,34,gd-1978-04-07-playing-in-the-band-2-5,Playing in the Band,,,disc 2 track 15; MusicBrainz recording 5918b997-699f-40cc-a1c2-fd65ecbc8495; title aligned uniquely and monotonically with the gd-1978-04-07 setlist.
release-friend-of-the-devils-april-1978-2024,35,,Rhythm Devils,,,"disc 2 track 16; MusicBrainz recording 5538c072-4ce1-4cdd-8c53-489a01e5a0db; no canonical performance mapped: title is not in the show's canonical setlist (intro, tuning, banter, or source-only segment)."
release-friend-of-the-devils-april-1978-2024,36,gd-1978-04-07-not-fade-away-2-7,Not Fade Away,,,disc 2 track 17; MusicBrainz recording a4dfe9e6-d788-40fd-9bf6-488e35de65a2; title aligned uniquely and monotonically with the gd-1978-04-07 setlist.
release-friend-of-the-devils-april-1978-2024,37,gd-1978-04-07-black-peter-2-8,Black Peter,,,disc 2 track 18; MusicBrainz recording 3d18511a-ddf5-451e-80d7-2b2518432547; title aligned uniquely and monotonically with the gd-1978-04-07 setlist.
release-friend-of-the-devils-april-1978-2024,38,gd-1978-04-07-playing-in-the-band-2-9,Playing in the Band,,,disc 2 track 19; MusicBrainz recording d6643973-8442-40df-90e9-8849623dfad9; title aligned uniquely and monotonically with the gd-1978-04-07 setlist.
release-friend-of-the-devils-april-1978-2024,39,gd-1978-04-07-johnny-b-goode-3-1,Johnny B. Goode,,,disc 2 track 20; MusicBrainz recording aaece715-a3ff-4f39-9e75-33e8d642beb1; title aligned uniquely and monotonically with the gd-1978-04-07 setlist.
release-friend-of-the-devils-april-1978-2024,40,gd-1978-04-08-mississippi-half-step-1-1,Mississippi Half Step Uptown Toodeloo,,,disc 3 track 1; MusicBrainz recording 56835939-9529-436f-a300-919aac5197c7; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,41,gd-1978-04-08-me-and-my-uncle-1-2,Me and My Uncle,,,disc 3 track 2; MusicBrainz recording 68908224-b8bf-49c8-a6bb-8976c75bc3a0; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,42,gd-1978-04-08-big-river-1-3,Big River,,,disc 3 track 3; MusicBrainz recording 051bdffd-f62e-48b4-9853-9529264c4079; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,43,gd-1978-04-08-they-love-each-other-1-4,They Love Each Other,,,disc 3 track 4; MusicBrainz recording 40ef163e-469e-4f74-a23c-94f0a5b5bad5; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,44,gd-1978-04-08-looks-like-rain-1-5,Looks Like Rain,,,disc 3 track 5; MusicBrainz recording af48e10d-e17f-480f-8a1c-8e3d854c1035; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,45,gd-1978-04-08-deal-1-6,Deal,,,disc 3 track 6; MusicBrainz recording 998a3dd1-46b0-49bf-af30-7d46243ea764; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,46,gd-1978-04-08-el-paso-1-7,El Paso,,,disc 3 track 7; MusicBrainz recording 10504c55-f0b7-439e-8d55-ee6ff8f5e386; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,47,gd-1978-04-08-it-must-have-been-the-roses-1-8,It Must Have Been the Roses,,,disc 3 track 8; MusicBrainz recording 9d3f2225-8e8c-4b70-bb86-7a30ace88dec; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,48,gd-1978-04-08-lazy-lightning-1-9,Lazy Lightning,,,disc 3 track 9; MusicBrainz recording 11eb55c1-c8cd-4e8f-b9b0-4ff085df67b4; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,49,gd-1978-04-08-supplication-1-10,Supplication,,,disc 3 track 10; MusicBrainz recording 55d34ddc-5650-4a12-8084-d17182b2a6cf; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,50,gd-1978-04-08-samson-and-delilah-2-1,Samson and Delilah,,,disc 3 track 11; MusicBrainz recording 14778924-2c42-40d2-b66e-b92a5bf94045; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,51,gd-1978-04-08-scarlet-begonias-2-2,Scarlet Begonias,,,disc 3 track 12; MusicBrainz recording 0b52e1e2-080c-462a-8d71-e198a451796f; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,52,gd-1978-04-08-fire-on-the-mountain-2-3,Fire on the Mountain,,,disc 3 track 13; MusicBrainz recording a4a66003-9530-4b84-9bfb-db5f1744c920; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,53,gd-1978-04-08-estimated-prophet-2-4,Estimated Prophet,,,disc 3 track 14; MusicBrainz recording a062e5df-4241-4ee0-ae05-21b68f185eb5; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,54,gd-1978-04-08-eyes-of-the-world-2-5,Eyes of the World,,,disc 3 track 15; MusicBrainz recording a7482afc-6ef3-4623-826f-17b4071a3e1c; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,55,,Rhythm Devils,,,"disc 3 track 16; MusicBrainz recording bd74c9cf-e45c-4a08-be00-2b3571583c2f; no canonical performance mapped: title is not in the show's canonical setlist (intro, tuning, banter, or source-only segment)."
release-friend-of-the-devils-april-1978-2024,56,gd-1978-04-08-space-2-7,Space,,,disc 3 track 17; MusicBrainz recording ce3e7a79-f496-487c-8cc2-9184fcf2bc49; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,57,gd-1978-04-08-sugar-magnolia-2-8,Sugar Magnolia,,,disc 3 track 18; MusicBrainz recording 404356d8-0d9f-4a4a-9956-4192884c1dff; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,58,gd-1978-04-08-one-more-saturday-night-3-1,One More Saturday Night,,,disc 3 track 19; MusicBrainz recording e8522180-d1ea-4279-8a4e-55f24b4bab81; title aligned uniquely and monotonically with the gd-1978-04-08 setlist.
release-friend-of-the-devils-april-1978-2024,59,gd-1978-04-10-promised-land-2-1,Promised Land,,,disc 4 track 1; MusicBrainz recording 6dfa72b0-e886-4126-91e1-51b4ffe27d10; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,60,gd-1978-04-10-brown-eyed-women-2-2,Brown-Eyed Women,,,disc 4 track 2; MusicBrainz recording 8794b3fb-4e19-4206-a394-0fb775991c7f; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,61,gd-1978-04-10-it-s-all-over-now-2-3,It's All Over Now,,,disc 4 track 3; MusicBrainz recording c28c3ddf-d159-4ab1-a5e1-f4921c3a39bd; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,62,gd-1978-04-10-peggy-o-2-4,Peggy-O,,,disc 4 track 4; MusicBrainz recording fa5215ff-a040-488e-ae93-3af3abee5ec4; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,63,gd-1978-04-10-cassidy-2-5,Cassidy,,,disc 4 track 5; MusicBrainz recording 332f7af5-c18f-4fa2-9706-30bfaf2c9470; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,64,gd-1978-04-10-dire-wolf-2-6,Dire Wolf,,,disc 4 track 6; MusicBrainz recording 886bf8b3-e747-414c-abde-13cbfe6a0a5d; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,65,gd-1978-04-10-el-paso-2-7,El Paso,,,disc 4 track 7; MusicBrainz recording 6cc9d8a8-ff13-4145-8ec9-7352e81d24a4; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,66,gd-1978-04-10-row-jimmy-2-8,Row Jimmy,,,disc 4 track 8; MusicBrainz recording 15002b59-75ab-4d70-b741-32c1408862db; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,67,gd-1978-04-10-passenger-2-9,Passenger,,,disc 4 track 9; MusicBrainz recording 4c8a3eea-c786-408f-80dc-9bc50b7eeb74; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,68,gd-1978-04-10-candyman-2-10,Candyman,,,disc 4 track 10; MusicBrainz recording 26490b40-32c0-4607-978a-47111a03925e; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,69,gd-1978-04-10-the-music-never-stopped-2-11,The Music Never Stopped,,,disc 4 track 11; MusicBrainz recording 61251378-e07c-4ed1-a007-529883871379; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,70,gd-1978-04-10-jack-straw-3-1,Jack Straw,,,disc 4 track 12; MusicBrainz recording 60bc3ed9-1223-43fe-8e38-8a7d22e76815; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,71,gd-1978-04-10-ship-of-fools-3-2,Ship of Fools,,,disc 4 track 13; MusicBrainz recording 2815beb8-c345-438c-adc4-cc95bf17a543; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,72,gd-1978-04-10-dancin-in-the-streets-3-3,Dancing in the Street,,,disc 4 track 14; MusicBrainz recording 913cf081-4e0c-481d-bb34-e96b0a0f63e1; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,73,,Rhythm Devils,,,"disc 4 track 15; MusicBrainz recording 63def76d-c97f-43fb-a91e-1bc9159c73df; no canonical performance mapped: title is not in the show's canonical setlist (intro, tuning, banter, or source-only segment)."
release-friend-of-the-devils-april-1978-2024,74,gd-1978-04-10-franklin-s-tower-3-5,Franklin's Tower,,,disc 4 track 16; MusicBrainz recording d424f7f1-11b3-415c-befc-b3d0233e0eb9; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,75,gd-1978-04-10-black-peter-3-6,Black Peter,,,disc 4 track 17; MusicBrainz recording d2454bde-f713-4a40-94aa-6a3d5a788f49; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,76,gd-1978-04-10-around-and-around-3-7,Around and Around,,,disc 4 track 18; MusicBrainz recording cd863f7a-fa1f-4afd-8aad-90c98194d459; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,77,gd-1978-04-10-u-s-blues-4-1,U.S. Blues,,,disc 4 track 19; MusicBrainz recording 6a42a2ea-c8e2-4a3f-9673-d99e4986c800; title aligned uniquely and monotonically with the gd-1978-04-10 setlist.
release-friend-of-the-devils-april-1978-2024,78,gd-1978-04-11-bertha-1-1,Bertha,,,disc 5 track 1; MusicBrainz recording 2d6e80df-6436-479b-9e52-c796b479ef9b; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,79,gd-1978-04-11-good-lovin-1-2,Good Lovin',,,disc 5 track 2; MusicBrainz recording 061dca86-bae2-4483-ab04-b03e8792a224; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,80,gd-1978-04-11-friend-of-the-devil-1-3,Friend of the Devil,,,disc 5 track 3; MusicBrainz recording 22dde779-774d-4e91-870d-d0fa1dbb0a61; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,81,gd-1978-04-11-me-and-my-uncle-1-4,Me and My Uncle,,,disc 5 track 4; MusicBrainz recording 2c624116-0d87-4e52-bada-fe16b95d7a10; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,82,gd-1978-04-11-big-river-1-5,Big River,,,disc 5 track 5; MusicBrainz recording 9e4f5506-f2b3-4bbe-a957-322cc998af34; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,83,gd-1978-04-11-tennessee-jed-1-6,Tennessee Jed,,,disc 5 track 6; MusicBrainz recording 615b7997-20e7-4a8c-a894-f8c990592c5e; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,84,gd-1978-04-11-looks-like-rain-1-7,Looks Like Rain,,,disc 5 track 7; MusicBrainz recording 3043bbf9-2f65-460f-a2ed-fb7cb22b43f8; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,85,gd-1978-04-11-brown-eyed-women-1-8,Brown-Eyed Women,,,disc 5 track 8; MusicBrainz recording bb1c1831-4974-4b91-99f0-83606ed93f66; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,86,gd-1978-04-11-minglewood-blues-1-9,New Minglewood Blues,,,disc 5 track 9; MusicBrainz recording 8d473db9-4262-4483-a826-b46357afae5d; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,87,gd-1978-04-11-deal-1-10,Deal,,,disc 5 track 10; MusicBrainz recording 3cd39c3c-0e77-4058-9785-4b8e07a6ea25; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,88,gd-1978-04-11-samson-and-delilah-2-1,Samson and Delilah,,,disc 5 track 11; MusicBrainz recording 5c7592ca-40cf-44a7-8429-3ba21487c60b; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,89,gd-1978-04-11-scarlet-begonias-2-2,Scarlet Begonias,,,disc 5 track 12; MusicBrainz recording 8b6e54dd-2e1e-4488-ba92-f5927fdaca69; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,90,gd-1978-04-11-fire-on-the-mountain-2-3,Fire on the Mountain,,,disc 5 track 13; MusicBrainz recording 8d8c2874-586b-461c-996b-66402876238d; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,91,gd-1978-04-11-sunrise-2-4,Sunrise,,,disc 5 track 14; MusicBrainz recording 3905271b-8eea-49cf-a3c8-cbda6068f27a; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,92,gd-1978-04-11-terrapin-station-2-5,Terrapin Station,,,disc 5 track 15; MusicBrainz recording 39276512-c257-4c73-b099-45172bb25c55; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,93,,Rhythm Devils,,,"disc 5 track 16; MusicBrainz recording 9c49bfed-ed32-4b6d-825f-b72cc880a431; no canonical performance mapped: title is not in the show's canonical setlist (intro, tuning, banter, or source-only segment)."
release-friend-of-the-devils-april-1978-2024,94,gd-1978-04-11-space-2-7,Space,,,disc 5 track 17; MusicBrainz recording 1b9d907f-8d3a-45ed-9143-287d0b190324; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,95,gd-1978-04-11-iko-iko-2-8,Iko Iko,,,disc 5 track 18; MusicBrainz recording 1f02fe08-1952-4285-9977-0d6e283760ba; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,96,gd-1978-04-11-sugar-magnolia-2-9,Sugar Magnolia,,,disc 5 track 19; MusicBrainz recording 06363432-9107-4c26-ba14-8be0afed931f; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,97,gd-1978-04-11-johnny-b-goode-3-1,Johnny B. Goode,,,disc 5 track 20; MusicBrainz recording 25645c02-1a4b-4f77-a29b-8aa10ed0a8f1; title aligned uniquely and monotonically with the gd-1978-04-11 setlist.
release-friend-of-the-devils-april-1978-2024,98,gd-1978-04-12-jack-straw-1-1,Jack Straw,,,disc 6 track 1; MusicBrainz recording db4f7cf0-4f53-4f4c-92ef-69a609719b87; title aligned uniquely and monotonically with the gd-1978-04-12 setlist.
release-friend-of-the-devils-april-1978-2024,99,gd-1978-04-12-dire-wolf-1-2,Dire Wolf,,,disc 6 track 2; MusicBrainz recording b1b21fd4-0162-4f94-9b1a-531f505d35ec; title aligned uniquely and monotonically with the gd-1978-04-12 setlist.
